0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
0.0,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.1,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.2,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.3,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.4,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.5,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.6,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.7,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.8,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-0.9,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.0,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.1,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.2,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.3,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.4,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.5,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.6,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.7,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.8,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-1.9,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.0,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.1,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.2,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.3,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.4,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.5,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.6,-90.0,90.0,0.0,0.0,0.0,
-2.7,-90.0,90.0,0.0,0.0,0.0,
